구분1,Device Name,Base Array,Wafer Name,PKG type,Body Size,FAB,DR,담당자,대리점,고객,지역,25Y 9월,25Y 10월,25Y 11월,25Y 12월,26Y 1월,26Y 2월,26Y 3월,26Y 4월,26Y 5월,26Y 6월,26Y 7월,26Y 8월,26Y 9월,26Y 10월,26Y 11월,26Y 12월,27Y 1월,27Y 2월,27Y 3월,27Y 4월,27Y 5월,27Y 6월,Netdie
26년3월23일 변경,MC96F6332PLBN,MC96F6432PB,MC96F6432PB-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,MISSION,HETAIYUN,법인,,,,,,,,,20,20,10,10,10,10,10,10,,,,,,,"12,294"
26년3월23일 변경,MC96F6332PLBN,MC96F6432PB,MC96F6432PB-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,MISSION,HMJD,법인,,,,,,,,,,,,,,,,,,,,,,,"12,294"
26년3월23일 변경,MC96F6332PLBN,MC96F6432PB,MC96F6432PB-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,RMW,Ruichuang,법인,,,,,,,,,,,,,,,,,,,,,,,"12,294"
26년3월23일 변경,MC96F6332PLBN,MC96F6432PB,MC96F6432PB-85,32_LQFP,7x7-0.8,F-4,0.13,이금란,SEPL,Computime,법인,,,,,,,,,,,,,,,,,,,,,,,"12,294"
26년3월23일 변경,MC96F6408ALBN,MC96F6508AC,MC96F6508AC,48_LQFP,7x7-0.5,F-4,0.18,박용순,KNK,KNK,해외,,,,,,,,,,,,,20,,,,,,,,,,"11,452"
26년3월23일 변경,MC96F6408ALBN,MC96F6508AC,MC96F6508AC,48_LQFP,7x7-0.5,F-4,0.18,양초영,Mikasa,SMK,일본,,,,,,,70,80,80,100,50,20,20,,,20,,,,,,,"11,452"
26년3월23일 변경,MC96F6408ALBN,MC96F6508AC,MC96F6508AC,48_LQFP,7x7-0.5,F-4,0.18,이금란,GREATAR,Weike,법인,,,,,,,,8,,,5,,,5,,,,,,,,,"11,452"
26년3월23일 변경,MC96F6408ALBN,MC96F6508AC,MC96F6508AC,48_LQFP,7x7-0.5,F-4,0.18,이금란,POLAR,GENBYTE,법인,,,,,,,,,,,,,,,,,,,,,,,"11,452"
26년3월23일 변경,MC96F6408ALBN,MC96F6508AC,MC96F6508AC,48_LQFP,7x7-0.5,F-4,0.18,이금란,RMW,HELLO,법인,,,,,,,,,,,,,,,,,,,,,,,"11,452"
26년3월23일 변경,MC96F6408ALBN,MC96F6508AC,MC96F6508AC,48_LQFP,7x7-0.5,F-4,0.18,최헌제,Selmag,evnts,해외,,,,,,,,,,,,,,,,,,,,,,,"11,452"
26년3월23일 변경,MC96F6432AC,MC96F6432AC,MC96F6432AC,0_CHIP SALE,,F-4,0.18,이금란,GREATAR,Qixin,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AC,MC96F6432AC,MC96F6432AC,0_CHIP SALE,,F-4,0.18,이금란,KXD,ZHILIANHUI,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AC(C),MC96F6432AC,MC96F6432AC,0_CHIP CARRIER,,F-4,0.18,이금란,GREATAR,Bonso,법인,,,,,,,,,,,,62,,,60,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AC(C),MC96F6432AC,MC96F6432AC,0_CHIP CARRIER,,F-4,0.18,최헌제,Direct,Il Tong,해외,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,나경문,주식회사 에스제이솔루션,LG H&A,영업2팀,,,,,,,300,300,200,269,219,169,169,169,169,169,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)그린칩스,위니아전자,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)그린칩스,현승아이앤씨,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)실리콘기어,B&S엔지니어링,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)실리콘기어,JM디지텍,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)실리콘기어,뉴로시스,영업3팀,,,,,,,36,32,31,31,31,31,,31,31,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)실리콘기어,오비오,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)실리콘기어,필리아테크놀러지,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,주식회사 세일테크놀러지,금상테크,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,주식회사 세일테크놀러지,삼현,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,주식회사 세일테크놀러지,애니일렉트로닉스,영업3팀,,,,,,,8,9,9,9,6,6,6,6,6,6,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,주식회사 세일테크놀러지,케이에스로직,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,박용순,KNK,KNK,해외,,,,,,,,14,,,,14,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,aotelong,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,boling,법인,,,,,,,20,20,23,,20,40,40,40,40,40,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,CCD-RD,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,GALANZ,법인,,,,,,,10,10,10,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,GCE,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,HET,법인,,,,,,,,6,12,12,,6,6,6,6,12,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,KINYAT,법인,,,,,,,40,50,30,40,40,40,60,70,70,70,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,MIDEA CE(Yangfan),법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,shangyan,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,Songresearch,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,TUOHAO,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,XINBAO,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CHIPSRAIN,cosmoplat,법인,,,,,,,10,10,10,20,,10,10,10,10,10,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CHIPSRAIN,JIAMAI,법인,,,,,,,10,,10,20,,,10,10,20,30,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,CHIPSRAIN,RUIXIN,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,FST,Midea CE,법인,,,,,,,,5,,10,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,FST,MIDEA MWO,법인,,,,,,,57,200,180,150,120,150,160,160,160,160,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,GRANDFE,MIDEA MWO,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,GRANDFE,TOPBAND,법인,,,,,,,5,,1,19,,10,5,10,10,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,GREATAR,QiCo,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,GREATAR,Qixin,법인,,,,,,,17,12,12,,,,20,,,10,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,MISSION,BWEC,법인,,,,,,,6,10,10,10,10,10,10,10,10,10,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,MISSION,HMJD,법인,,,,,,,100,100,90,60,60,60,60,80,80,60,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,MISSION,PROTRONIC,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,MISSION,Sanj,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,POLAR,Anlin,법인,,,,,,,30,30,20,30,20,20,20,20,20,20,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,POLAR,BORUITAI,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,POLAR,GENBYTE,법인,,,,,,,,6,,3,,6,,6,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,POLAR,HengTong(HF),법인,,,,,,,,,,,,,5,5,5,5,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,POLAR,skyworth,법인,,,,,,,,,,,,5,,5,,5,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,POLAR,TianFuDa,법인,,,,,,,110,80,45,45,30,30,30,25,25,35,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,POLAR,yingtang,법인,,,,,,,,,,,,5,,,5,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,POLAR,zheao,법인,,,,,,,,,,,,,5,5,5,5,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,RMW,SONGXIN,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,ROBBIE,BOE,법인,,,,,,,,,20,20,20,20,20,20,20,20,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,ROBBIE,RuiTuo,법인,,,,,,,,,,,,,10,10,10,10,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,SOLIDEVER,KAIPU,법인,,,,,,,,,,,5,5,10,10,10,10,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,SOLIDEVER,zengyao,법인,,,,,,,,,,,5,5,5,5,5,5,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,YORONG,AI-CHANCE,법인,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,YORONG,CHANGHONG_MEILING,법인,,,,,,,,,6,12,12,12,6,12,6,12,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이금란,(비어 있음),(비어 있음),법인,,,,,,,200,200,50,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이영도,제노스전자(주),케이앤제이,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이영도,주식회사 이앤피솔루션,에스티씨,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이영도,주식회사 이앤피솔루션,휴앤텍,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AQBN,MC96F6432AC,MC96F6432AC,44_MQFP,10x10-0.8,F-4,0.18,이재은,GSR,DeLonghi,해외,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AUBN,MC96F6432AC,MC96F6432AC,48_QFN,6x6x0.85T-0.4,F-4,0.18,남궁윤,주식회사 세일테크놀러지,엔티티웍스,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AUBN,MC96F6432AC,MC96F6432AC,48_QFN,6x6x0.85T-0.4,F-4,0.18,남궁윤,주식회사 세일테크놀러지,이지테크,영업3팀,,,,,,,5,20,20,20,20,20,20,20,20,20,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AUBN,MC96F6432AC,MC96F6432AC,48_QFN,6x6x0.85T-0.4,F-4,0.18,남궁윤,주식회사 세일테크놀러지,제이앤티,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AUBN,MC96F6432AC,MC96F6432AC,48_QFN,6x6x0.85T-0.4,F-4,0.18,남궁윤,주식회사 세일테크놀러지,진성메디,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AUBN,MC96F6432AC,MC96F6432AC,48_QFN,6x6x0.85T-0.4,F-4,0.18,남궁윤,주식회사 세일테크놀러지,키플레이,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AUBN,MC96F6432AC,MC96F6432AC,48_QFN,6x6x0.85T-0.4,F-4,0.18,남궁윤,주식회사 세일테크놀러지,해밀,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AUBN,MC96F6432AC,MC96F6432AC,48_QFN,6x6x0.85T-0.4,F-4,0.18,이금란,CHIPSRAIN,JIAMAI,법인,,,,,,,,,,,,,5,5,5,5,,,,,,,"10,282"
26년3월23일 변경,MC96F6432AUBN,MC96F6432AC,MC96F6432AC,48_QFN,6x6x0.85T-0.4,F-4,0.18,이금란,GREATAR,Aroma,법인,,,,,,,5,,,15,,10,,10,,,,,,,,,"10,282"
26년3월23일 변경,MC96F6432C,MC96F6432I,MC96F6432I,0_CHIP SALE,,F-4,0.18,최헌제,Direct,Il Tong,해외,,,,,,,,,,150,,,150,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432C(C),MC96F6432I,MC96F6432I,0_CHIP CARRIER,,F-4,0.18,최헌제,Direct,Il Tong,해외,,,,,,,,,,,,,,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432LBN,MC96F6432I,MC96F6432I,48_LQFP,7x7-0.5,F-4,0.18,이영도,(주)지에스트레이딩,에임텍,영업3팀,,,,,,,5,,5,,5,,5,,5,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432PLBN,MC96F6432PB,MC96F6432PB-85,44_LQFP,10x10-0.8,F-4,0.13,이금란,CCD,HET,법인,,,,,,,,,,,,10,10,10,10,10,,,,,,,"12,294"
26년3월23일 변경,MC96F6432PLBN,MC96F6432PB,MC96F6432PB-85,44_LQFP,10x10-0.8,F-4,0.13,이금란,MISSION,BWEC,법인,,,,,,,,6,10,10,,,10,10,10,10,,,,,,,"12,294"
26년3월23일 변경,MC96F6432PLBN,MC96F6432PB,MC96F6432PB-85,44_LQFP,10x10-0.8,F-4,0.13,이금란,MISSION,HMJD,법인,,,,,,,,,,,,,,,,,,,,,,,"12,294"
26년3월23일 변경,MC96F6432PLBN,MC96F6432PB,MC96F6432PB-85,44_LQFP,10x10-0.8,F-4,0.13,이금란,YORONG,CHANGHONG_MEILING,법인,,,,,,,,,,,,,,,,,,,,,,,"12,294"
26년3월23일 변경,MC96F6432Q,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)그린칩스,테크아이,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)그린칩스,메인테크엔지니어링,영업3팀,,,,,,,,15,19,19,,19,19,19,19,19,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)그린칩스,선민일렉트로닉스,영업3팀,,,,,,,,,,,,,3,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)그린칩스,세현테크놀러지,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)그린칩스,에이스전자,영업3팀,,,,,,,,14,14,4,,8,26,26,22,22,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)그린칩스,인터텍,영업3팀,,,,,,,,,1,1,,1,1,1,1,1,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,이데아아이앤씨주식회사,신우전자,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,이데아아이앤씨주식회사,싸니코전자,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,이데아아이앤씨주식회사,에이피에스케이,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,이데아아이앤씨주식회사,코비원,영업3팀,,,,,,,14,10,10,10,6,14,6,10,6,14,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,주식회사 세일테크놀러지,리텍,영업3팀,,,,,,,6,,6,6,9,9,9,9,9,9,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,이금란,CHIPSRAIN,BODDEN,법인,,,,,,,,63,,,,,,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,이영도,(주)지에스트레이딩,아너스테크,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,이영도,(주)지에스트레이딩,애니일렉트로닉스,영업3팀,,,,,,,32,32,32,32,27,27,27,27,27,27,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,이영도,(주)지에스트레이딩,에임텍,영업3팀,,,,,,,,,,1,,,1,,,1,,,,,,,"6,824"
26년3월23일 변경,MC96F6432QBN,MC96F6432I,MC96F6432I,44_MQFP,10x10-0.8,F-4,0.18,이영도,(주)지에스트레이딩,우호전자,영업3팀,,,,,,,,,,1,,,1,,,1,,,,,,,"6,824"
26년3월23일 변경,MC96F6432SC(C),MC96F6432SH,MC96F6432SH,0_CHIP CARRIER,,F-4,0.18,남궁윤,o2solution,소리아,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQB,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,GALANZ,법인,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQB,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,YangFan,법인,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)실리콘기어,B&S엔지니어링,영업3팀,,,,,,,42,11,21,21,11,20,11,20,11,11,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,(주)실리콘기어,코텍,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,남궁윤,주식회사 세일테크놀러지,삼현,영업3팀,,,,,,,2,6,6,6,5,,5,,5,5,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이금란,CCD,HET,법인,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이금란,FST,MIDEA MWO,법인,,,,,,,28,10,20,,,130,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이금란,GRANDFE,MIDEA MWO,법인,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이금란,MISSION,MEZIC,법인,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이영도,제노스전자(주),디에스전자,영업3팀,,,,,,,,,,,,,,,2,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이영도,제노스전자(주),디엘테크,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이영도,제노스전자(주),신성델타테크,영업3팀,,,,,,,,,,,,,,2,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이영도,제노스전자(주),에스엔엠디자인,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이영도,제노스전자(주),태영이엔티,영업3팀,,,,,,,,3,,,2,,2,,,2,,,,,,,"9,170"
26년3월23일 변경,MC96F6432SQBN,MC96F6432SH,MC96F6432SH,44_MQFP,10x10-0.8,F-4,0.18,이영도,제노스전자(주),하영ENG,영업3팀,,,,,,,,,,,,,,,,,,,,,,,"9,170"
